epoch,train_psnr,test_psnr,train_loss
1,6.49881189129702,6.34987300681317,12.09298725053668
2,11.506316397811737,11.514204202334641,0.18285178393125534
3,15.970078176000097,15.674729154541318,0.046523732133209705
4,16.61373517265992,16.271590769404202,0.019652141258120537
5,17.55217315327111,16.92064948010677,0.018481138162314892
6,17.59385517437256,17.313116034386525,0.021348888985812664
7,17.38188520098993,17.13122971439159,0.016017384361475706
8,18.271626845465608,17.63803128345212,0.015941046178340912
9,17.94386929638246,17.618221853974045,0.015635527670383453
10,18.298889305509874,18.179168499856857,0.01439634570851922
11,18.792747227700275,18.592501922787623,0.013991119805723429
12,19.076020995486253,18.61813218195059,0.014246445382013917
13,18.96455279754019,18.748482615763184,0.012227644911035895
14,18.975862398922374,18.887099184492865,0.012499484699219465
15,19.14513701548396,19.041572426269738,0.013274104567244649
16,19.79735371131609,19.280628624809427,0.01207927311770618
17,19.6187631702242,19.493032564644782,0.01047504716552794
18,20.02992474344586,19.768112341493698,0.010375341633334756
19,20.140910827530075,19.984148021020257,0.010074507910758257
20,20.49427655716741,20.09331824453973,0.009100569877773523
21,20.250373915924314,20.25912386698621,0.00890846736729145
22,20.196468194225098,20.362993962344174,0.008820767980068922
23,20.72193905926148,20.489303048582155,0.008606911171227694
24,20.81251229248319,20.59906636524925,0.008227627840824425
25,20.806474750532402,20.662063977811286,0.00807344471104443
26,20.961261633983078,20.714534363773936,0.008108597481623292
27,21.122288160914326,20.767085619921374,0.007664013188332319
28,21.344881270706555,20.816921100019236,0.0075693135149776936
29,21.15335597572562,20.843435635559917,0.008116420009173453
30,21.343665278233804,20.886403959569726,0.007970048813149333
31,21.281019358367395,20.896219954732036,0.007687579025514424
32,20.97867394007955,20.898678170229502,0.007365473196841776
33,21.350942409563025,20.90320237582216,0.007347347098402679
34,21.22349547318871,20.906381096374645,0.007711200858466327
35,21.14750708934362,20.909238001359952,0.007596752955578268
36,21.032793275234923,20.912962126333387,0.00787336053326726
37,21.428949618668454,20.91630033842719,0.007551075657829642
38,21.195399821279846,20.919923548610257,0.00810544763226062
39,20.981900738969795,20.923543780351885,0.007542527513578534
40,21.422941524084067,20.926853087818476,0.007613154593855143
41,21.536282607435282,20.93074920921666,0.007593288901261985
42,21.357529967949084,20.934166827276673,0.007692360668443143
