epoch,train_psnr,test_psnr,train_loss
1,12.072561196948554,12.442695277856682,0.10725037877758344
2,12.41400891349043,12.764549603007197,0.05951767320434252
3,12.792814477875352,13.147376035853405,0.058912954827149706
4,12.319438726552617,12.657043055297219,0.05582760567466418
5,12.610345533311882,12.988721332687502,0.05746399792532126
6,12.831874001654498,13.231404848366319,0.05508842115600904
7,12.738337798435678,13.10433277481277,0.05393266171216965
8,12.876766451111905,13.250156402706361,0.053369464029868446
9,12.911366183690944,13.296866143026476,0.05593657578031222
10,12.420496386576547,12.802659720704641,0.05460495760043462
11,12.842219970675616,13.218995266308317,0.05406621716916561
12,12.900172852596624,13.265866861915253,0.054129163747032485
13,12.779593624900581,13.177307396456246,0.05281924143433571
14,13.035424524674227,13.40882649685378,0.05216987202564875
15,13.011965631905241,13.37885220275317,0.05185982358952363
16,13.001962201824284,13.375412956045274,0.05372044677535693
17,12.753557344312513,13.101857851245246,0.05307057596743107
18,13.019287433889724,13.326797574664884,0.051528303051988286
19,13.072966926763458,13.420145344612951,0.05186984697977702
20,13.168440170448148,13.50471922364477,0.050378908663988115
21,13.029341205415875,13.343518746353155,0.05184075559178988
22,13.19611512517081,13.516259843543052,0.052637616693973543
23,13.264151502801807,13.547554092738157,0.04957276826103529
24,13.23214441524666,13.537924240266568,0.04910251984993617
25,13.03157308293024,13.324323047613182,0.04996983401477337
26,13.132400444291212,13.428722291060154,0.05141747089723746
27,13.279182486171992,13.5436526860939,0.04990301022926966
28,13.216350322621507,13.510827727681342,0.05086310016612212
29,12.986611365638131,13.248082299520224,0.05107083221276601
30,13.331003062206113,13.56460153322049,0.04988393569986026
31,13.348818533517052,13.580501325175787,0.04823328485091527
32,13.03953038626958,13.338979546845406,0.049651767661174136
33,13.28729879564839,13.566343320270114,0.04896031983196735
34,13.149840700960226,13.401566046255198,0.05023831270635128
35,13.324147316769658,13.587814989841318,0.04985251570741336
36,13.380514430481327,13.591882807444641,0.04879484546681245
37,13.27809894745453,13.51115198880052,0.04862658463418484
38,13.190632088536626,13.417323171481632,0.050832129642367364
39,13.298877292032435,13.50337240899815,0.04945512148241202
40,13.311348541799033,13.55308626687979,0.048085563977559406
41,13.430888357086427,13.617734511071014,0.04769728817045689
42,13.38277101228771,13.58318052628787,0.04721507340669632
43,13.351037692481787,13.567540951303707,0.048170251796642936
44,13.387268980888935,13.577694348101543,0.04807063713669777
45,12.666768187967229,12.889600054255839,0.04884504184126854
46,13.386467204570481,13.551728403292183,0.048418794174989066
47,13.400306234780947,13.598989640654464,0.047663368259867035
48,13.381373661185805,13.576748646877732,0.04741796510914961
49,13.333156693215583,13.503161814376195,0.0472432075937589
50,13.43202225342554,13.58523893857809,0.047781125282247865
51,13.508496588604352,13.62844888661144,0.04627917716900508
52,13.562347167816432,13.63029485188476,0.04599609702825546
53,13.573040944465612,13.645436192908303,0.045959391097227735
54,13.606929296986419,13.642072707018531,0.04571923464536667
55,13.569688417412612,13.648657232186466,0.0459788253903389
56,13.551127216483284,13.651468460678961,0.04563324178258578
57,13.543954683693707,13.616093268108605,0.04599338452021281
58,13.447118247562345,13.538949233435343,0.04696925453841686
59,13.560623963362358,13.632723377224789,0.04561818224688371
60,13.614370625801138,13.639611271222133,0.04537439594666163
61,13.629465311276526,13.635869972537531,0.04571202541391055
62,13.590372753309113,13.626592891235056,0.045403923094272616
63,13.532598640028851,13.606702753533213,0.04528548918664455
64,13.462136719540256,13.490928983239138,0.04578197387357553
65,13.582451192770417,13.601127482315915,0.04554373567303022
66,13.65708929925074,13.63102979949299,0.04530959226191044
67,13.610359086749162,13.611073672937273,0.04530651698509852
68,13.658419278477208,13.623435866432207,0.045021500810980795
69,13.425403090054699,13.41632932450034,0.04518806042770545
70,13.679548131301416,13.637903415512993,0.045012762993574144
71,13.588761169436644,13.561688717531645,0.045094890023271245
72,13.660416537226144,13.61641171971698,0.04477808654308319
73,13.638462487089106,13.615862256497437,0.04470634753505389
74,13.6880575147711,13.618059037891609,0.04484679654240608
75,13.656502570981111,13.596442506016116,0.04465333111584187
76,13.71047534611885,13.614210937185685,0.04412675512333711
77,13.689333183579041,13.581683675538173,0.04378929932912191
78,13.6148327716948,13.510235550651572,0.04423263515035311
79,13.751943949684547,13.616794562197473,0.0436254758387804
80,13.789281802825423,13.622452956634541,0.04348770079513391
81,13.754950165386582,13.624476771203488,0.04347728277246157
82,13.747671336154887,13.586164692754771,0.04361951793233554
83,13.758668135813705,13.592964650278766,0.0434569168339173
84,13.794120692531715,13.615775955795481,0.043429577896992366
85,13.816760968000935,13.612420486024707,0.043305573612451555
86,13.79882074034627,13.613000368619367,0.043301814397176105
87,13.82909261133422,13.60893984431911,0.043146086757381755
88,13.785063428010842,13.605819744799962,0.04312759965658188
89,13.813415577942553,13.591393402799415,0.0431671280413866
90,13.815091571345961,13.603573873927154,0.043185959483186404
91,13.768261162236746,13.56710725007984,0.04313287819425265
92,13.819083238436328,13.58749271507454,0.04340584519008795
93,13.8413765061524,13.590595602807667,0.0429244290292263
94,13.822641911876104,13.59071579973448,0.04301517454286417
95,13.808863165138844,13.587516367455251,0.04313902541995049
96,13.877284791182529,13.584384287297073,0.04302097827196121
97,13.841126768293119,13.590359286857542,0.04275976474086444
98,13.816527301697052,13.587613565309573,0.043200396473209064
99,13.849872897381935,13.569286494024944,0.04263150801261266
100,13.844802864931413,13.574750263136588,0.04260922893881798
