epoch,train_psnr,test_psnr,train_loss
1,24.547534536309005,25.16764660475008,0.016051576000948746
2,25.448479380267546,26.07234940163852,0.0034488057787530123
3,25.656910430733543,26.34387690591478,0.0031456409006689985
4,25.76612088437166,26.481966977930412,0.0030249988411863646
5,25.944606217634156,26.57218917541654,0.0029574622105186183
6,26.01302074743064,26.640910757300908,0.0029118216619826854
7,26.027354815435753,26.691326659473084,0.002878823405286918
8,26.067386213527854,26.73001310881824,0.00285342014937972
9,26.10388070967371,26.765151363607753,0.0028334151472275454
10,26.171504481886032,26.79185483942389,0.0028170103230513634
11,26.10149101590613,26.81437442321706,0.002803801208113631
12,26.108414665994456,26.83289654281669,0.002792658213681231
13,26.25008285846044,26.85044907806909,0.0027831259253434837
14,26.158233384703877,26.864504146169086,0.0027756318702207255
15,26.201984632050042,26.875548985159973,0.0027686206251382826
16,26.25371260027201,26.886869348806833,0.00276259116595611
17,26.2437204731383,26.89584718532091,0.0027576113197331628
18,26.22492271155105,26.904701822246825,0.0027530132963632546
19,26.21954266059905,26.911465150601316,0.0027492517993475
20,26.30215741145223,26.918390220249563,0.00274565457754458
21,26.209838884410193,26.92425347491522,0.0027426018899617097
22,26.246594338081742,26.928493225331337,0.0027400703409997127
23,26.30665459569587,26.93389544590131,0.0027373315650038423
24,26.25344274260619,26.937674508252517,0.002735250077676028
25,26.309162411798283,26.941752372004846,0.0027332955063320698
26,26.24296644322006,26.944682060107738,0.0027314790625435612
27,26.268742490758378,26.948813591541864,0.0027298579388298095
28,26.257762282826654,26.950511797713844,0.0027283636713400484
29,26.281492982514735,26.953571747407338,0.0027271425941338143
30,26.189008448794425,26.95585420426905,0.0027258178995301324
31,26.379040752588057,26.9563288009935,0.0027249211119487883
32,26.24680981103354,26.956540530003828,0.002724799759841214
33,26.13828484188868,26.956801442507512,0.00272468916606158
34,26.28993446612238,26.957055847291507,0.0027245563617907466
35,26.181618457613407,26.957268113574703,0.0027244628756307064
36,26.326019676614617,26.957461821884394,0.0027243455538215736
37,26.3769042918246,26.957648512680052,0.0027242535736877473
38,26.350331540104722,26.957914008842522,0.002724145154158274
39,26.21811217055046,26.95815693448433,0.0027240871250008543
40,26.186946958315872,26.958327592854396,0.0027239293643894296
41,26.16347348759382,26.958482195049505,0.0027238453505560754
42,26.260041879670837,26.95872716044542,0.0027237403796364864
43,26.258926938454785,26.958924447950547,0.002723641706785808
44,26.258970123050883,26.959123752570907,0.0027235343330539764
45,26.15824030359348,26.95933812820357,0.0027234328192813945
46,26.28119113561372,26.959566070811505,0.002723386854243775
47,26.266096354927548,26.959760383758198,0.0027232507034204902
48,26.354791622254677,26.95989796458982,0.002723166869642834
49,26.247914961283197,26.960095305289595,0.002723071589910736
50,26.226627875992644,26.96031776370004,0.0027229702100157738
51,26.29983778349998,26.960471934565508,0.0027228803210891783
52,26.266387207928666,26.96071751444481,0.0027227827052896223
53,26.229294224775057,26.96092995977592,0.002722703133088847
54,26.262899525420647,26.961093695420132,0.002722577986617883
55,26.15127662748908,26.96124236871432,0.002722508938362201
56,26.220239619583342,26.961407623044266,0.0027224142593331637
57,26.45165467138459,26.961617088176645,0.0027223370720942815
58,26.31490932045599,26.961751211444533,0.0027222507695357006
59,26.343921277083112,26.96194712928004,0.0027221600882088143
60,26.26336044648665,26.96217973039063,0.0027220839083505173
61,26.321096502925236,26.96219279259349,0.002721992723333339
62,26.252433796927363,26.962203342862942,0.002721983074831466
63,26.21501563518573,26.962219921909572,0.0027219743351452053
64,26.308392479356275,26.962240017808533,0.002721964630763978
65,26.240912983107503,26.96226162100362,0.0027219572151079775
66,26.181451215125815,26.96227468345278,0.0027219478281525276
67,26.28061375626392,26.96229628682031,0.002721939751257499
68,26.27262703680513,26.962308344560544,0.002721931098494679
69,26.234362261492965,26.96232743605104,0.002721920434075097
70,26.267205236121836,26.962343513160768,0.0027219161197232704
71,26.332808807028076,26.962358083092862,0.0027219046636795005
72,26.184679313158234,26.962376672387542,0.0027218973411557573
73,26.314116440643723,26.962392247263264,0.002721886462531984
74,26.215146343865822,26.962406817358854,0.002721880270012965
75,26.429257274388803,26.962426914122645,0.002721871202811599
76,26.214415756162794,26.962447010979428,0.0027218641166109592
77,26.29159112903662,26.962460576410333,0.0027218546081955236
78,26.178200752845903,26.96247966857005,0.002721846456018587
79,26.21299711393786,26.962498258385168,0.002721837280939023
80,26.36185802647546,26.962515843418643,0.0027218274337550002
81,26.279766699867256,26.962528404200437,0.0027218218714309237
82,26.276607615839755,26.962546994224166,0.002721815436379984
83,26.349151646199168,26.962556038048263,0.002721805825907116
84,26.210049942511855,26.962580657442615,0.002721794914299001
85,26.36287831595117,26.9625927159724,0.002721787796666225
86,26.33394769790979,26.962615325805984,0.0027217793084370594
87,26.171830663690578,26.9626253746587,0.0027217705082148314
88,26.24552519661739,26.96264848710818,0.002721763014172514
89,26.237613397467594,26.96266607274996,0.002721755257807672
90,26.345819246620813,26.962682151113334,0.002721746706714233
91,26.376377671143462,26.962683658462954,0.0027217371583295367
92,26.28609037791749,26.96268466336299,0.002721736211484919
93,26.237089242050644,26.96268667316376,0.0027217351505532863
94,26.209569199997905,26.962688180514945,0.002721734324004501
95,26.299658345271006,26.962689185416025,0.002721733671302597
96,26.307622404670315,26.96269069276809,0.002721732909946392
97,26.3064217876453,26.962692200120667,0.002721732302258412
98,26.310831938271942,26.962693707473775,0.00272173151296253
99,26.21478365605341,26.962695214827406,0.002721731005391727
100,26.25385617438551,26.96269672218156,0.0027217301858278612
