epoch,train_psnr,test_psnr,train_loss
1,12.418553165215616,12.754713325115976,0.08856248825788499
2,13.115747530948795,13.441790733732386,0.05379382483661175
3,13.53168768700294,13.852290430336902,0.04789652513960997
4,13.616899126825508,13.973816854189511,0.04470324280361335
5,13.851052383185369,14.182754815112508,0.043391572460532185
6,13.739784159745904,14.054717597160437,0.043448908577362694
7,13.917829939675194,14.276650954785348,0.042029315133889515
8,14.083975956647667,14.423915230573359,0.041644206171234446
9,13.965886425153931,14.294905045460055,0.040682421177625654
10,14.179521846834142,14.507709408043286,0.04089850813150406
11,14.078348272225355,14.403699745878779,0.04053121596574783
12,14.185526664146698,14.495856855086577,0.039970226337512335
13,14.24135422466627,14.547315347009913,0.03937043656905492
14,14.341746560168882,14.623872553549653,0.039635374173521996
15,14.335830149369036,14.634118670119667,0.038948059007525446
16,14.377514769195557,14.667628546811342,0.038707959204912185
17,14.40761694311631,14.684485942113712,0.038450280874967574
18,14.433496488142925,14.668956206525706,0.037624004445970055
19,14.434574613353043,14.6582715566557,0.037390561625361446
20,14.47270686394666,14.684357963056076,0.03742005221545696
21,14.468439114270398,14.696453170984196,0.03740907038251559
22,14.490308532727237,14.68860374176648,0.03703000468512376
23,14.48042371579423,14.672698684104699,0.03880818655093511
24,14.602275063241901,14.750954043397314,0.03639007493853569
25,14.616850177977103,14.792545809392122,0.03619738750159741
26,14.558110271952616,14.749757561813997,0.036090552136301995
27,14.38077810867316,14.565961128955207,0.03624651538829009
28,14.649656002214188,14.816630840521876,0.036116709584991136
29,14.60022574499415,14.769100054179646,0.03571329787373543
30,14.554764104525757,14.679922418253643,0.03660913822551568
31,14.651739628826936,14.815339149320721,0.03568520228068034
32,14.595266153073759,14.732901336874722,0.0356307328492403
33,14.310355112317838,14.511515668777344,0.03551666590074698
34,14.649848908572768,14.784254629422149,0.03637724794447422
35,14.716510055374101,14.848828727121006,0.035280675614873566
36,14.72810696624086,14.806514541460594,0.03529067645470301
37,14.554053582738415,14.699034454981847,0.036017002686858174
38,14.666330037379902,14.802795320157827,0.0359652558217446
39,14.700742163748322,14.848143938877342,0.03479802968601386
40,14.81968574554119,14.833512041115336,0.035876763090491294
41,14.808045597314065,14.865756921862683,0.03480951440831025
42,14.72639921713665,14.813517507585715,0.035343103545407456
43,14.765091631968659,14.839793865793139,0.03518252573907375
44,14.728157359244575,14.797092085284199,0.035521019970377286
45,14.762382919416495,14.835208110364977,0.03490506711105506
46,14.809288772547221,14.869032046306376,0.034586118161678316
47,14.779890334447973,14.857363046967215,0.03447289526462555
48,14.873752172858255,14.880180007894294,0.03482693240046501
49,14.727666350236616,14.785218156369638,0.034600862649579844
50,14.772638137025712,14.825636269376083,0.03460215903818607
51,14.877838404466386,14.903207538225145,0.03392166793346405
52,14.932115908787255,14.915008564435652,0.033724889308214184
53,14.875749214756434,14.883370402824887,0.03366425927728414
54,14.910348388929494,14.880821085121713,0.033657915989557904
55,14.92093841608791,14.903737430564519,0.03366750031709671
56,14.926736388280405,14.919313288121243,0.033598037362098696
57,14.879452730184317,14.873875816115302,0.03362222760915756
58,14.915384434095838,14.910778773819523,0.0337215897689263
59,14.945435200744553,14.915197208248712,0.033539963935812316
60,14.929654231595405,14.915904193730416,0.03332358866930008
61,14.917160715541446,14.90494806932569,0.03338001374155283
62,14.769767910632135,14.773152259978598,0.033510993818442025
63,14.847238260227915,14.832754835002294,0.03358361229300499
64,14.936977803118452,14.910698079279307,0.0335014129926761
65,14.945178274945146,14.90391958035116,0.033350093762079876
66,14.973820591643657,14.910312169601255,0.03339113984256983
67,14.968564888587359,14.915705985338874,0.033196000953515374
68,14.929083940652369,14.90490952787674,0.033232894986867906
69,14.941601045995585,14.893362009507936,0.033531269890566665
70,14.942742112627629,14.898450410575123,0.033494243969519936
71,14.91355590231451,14.89731203315362,0.033444883748888966
72,14.950386667656666,14.913847281032993,0.03326383081575235
73,14.936209351159526,14.88230169803893,0.033264402548472086
74,15.0322630648808,14.91637039545523,0.03302170569698016
75,15.010486564055409,14.925483667586017,0.032860474834839504
76,15.0289034303238,14.931261956122835,0.03267891508837541
77,15.047506744987055,14.929505815477642,0.032544064422448477
78,15.059402139502936,14.927971787525045,0.03250389049450556
79,15.06051081889151,14.925535467926478,0.0324616800993681
80,15.047881524614025,14.923386524186313,0.032416380370656646
81,15.0572119939086,14.922496889169103,0.032408258927365145
82,15.055433830735767,14.92810765395655,0.032385074372092884
83,15.02920872031525,14.91038333478128,0.032427298836410046
84,15.035991643172789,14.929059341336837,0.03239525387684504
85,15.01410850720683,14.895315845788522,0.03243345268070698
86,15.04480810546719,14.92643478007209,0.03244728962580363
87,15.077139299448303,14.918063494893659,0.03244579096635183
88,15.059779201446752,14.901598242787063,0.032317925170063974
89,15.043532395836749,14.904351966479227,0.03237183056771755
90,15.102011614897012,14.924278352572086,0.03226853063950936
91,15.054683821828409,14.928582716670341,0.032305672330160934
92,15.084762322720533,14.919003944613074,0.032250865834454696
93,15.077098915011769,14.92428790527665,0.03229012737671534
94,15.06384498046085,14.907890742672873,0.0323700238019228
95,15.113159868254668,14.92579146120442,0.03218985927601655
96,15.063699976578151,14.923863584347243,0.03212530147284269
97,15.06547339665185,14.888890918218669,0.03228967716296514
98,15.07335722359396,14.903104969745248,0.03221235806743304
99,15.086995693099292,14.901670265644938,0.03214966990053654
100,15.106306378202778,14.924253716746758,0.03210856479903062
